#TYPE Selected.System.Data.DataRow
"ESP32Batt","BLECountUnique","ruuviMac","ruuviMovementDiff","ruuviBatt","ruuviRSSI","DevEUI","time_received","time_received_formatted"
"3268","19","f43d","0","2916","0","9900AABBCCDDEE19","7.7.2020 12.58.33 +03:00","2020-07-07T12:58:33+03:00"
"3268","0","72f5","42","0","-65","9900AABBCCDDEE19","7.7.2020 12.57.24 +03:00","2020-07-07T12:57:24+03:00"
"3268","0","490f","0","0","-66","9900AABBCCDDEE19","7.7.2020 12.57.24 +03:00","2020-07-07T12:57:24+03:00"
"3268","0","c942","0","0","-76","9900AABBCCDDEE19","7.7.2020 12.57.24 +03:00","2020-07-07T12:57:24+03:00"
"3268","0","c584","0","0","-76","9900AABBCCDDEE19","7.7.2020 12.57.24 +03:00","2020-07-07T12:57:24+03:00"
"3268","0","f43d","0","0","-69","9900AABBCCDDEE19","7.7.2020 12.57.24 +03:00","2020-07-07T12:57:24+03:00"
"3268","12","72f5","94","2116","0","9900AABBCCDDEE19","7.7.2020 12.56.15 +03:00","2020-07-07T12:56:15+03:00"
"3268","12","490f","0","2764","0","9900AABBCCDDEE19","7.7.2020 12.56.15 +03:00","2020-07-07T12:56:15+03:00"
"3268","12","c942","0","2356","0","9900AABBCCDDEE19","7.7.2020 12.56.15 +03:00","2020-07-07T12:56:15+03:00"
"3268","12","0c6d","0","3220","0","9900AABBCCDDEE19","7.7.2020 12.56.15 +03:00","2020-07-07T12:56:15+03:00"
"3268","12","c584","0","2492","0","9900AABBCCDDEE19","7.7.2020 12.56.15 +03:00","2020-07-07T12:56:15+03:00"
"3268","12","99aa","0","2340","0","9900AABBCCDDEE19","7.7.2020 12.56.15 +03:00","2020-07-07T12:56:15+03:00"
"3268","12","f43d","0","2908","0","9900AABBCCDDEE19","7.7.2020 12.56.15 +03:00","2020-07-07T12:56:15+03:00"
"3268","11","72f5","14","0","-62","9900AABBCCDDEE19","7.7.2020 12.55.07 +03:00","2020-07-07T12:55:07+03:00"
"3268","11","490f","0","0","-66","9900AABBCCDDEE19","7.7.2020 12.55.07 +03:00","2020-07-07T12:55:07+03:00"
"3268","11","c942","0","0","-78","9900AABBCCDDEE19","7.7.2020 12.55.07 +03:00","2020-07-07T12:55:07+03:00"
"3268","11","0c6d","0","0","-79","9900AABBCCDDEE19","7.7.2020 12.55.07 +03:00","2020-07-07T12:55:07+03:00"
"3268","11","99aa","0","0","-63","9900AABBCCDDEE19","7.7.2020 12.55.07 +03:00","2020-07-07T12:55:07+03:00"
"3268","11","f43d","0","0","-70","9900AABBCCDDEE19","7.7.2020 12.55.07 +03:00","2020-07-07T12:55:07+03:00"
"3268","11","72f5","16","2100","0","9900AABBCCDDEE19","7.7.2020 12.53.57 +03:00","2020-07-07T12:53:57+03:00"
"3268","11","490f","0","2772","0","9900AABBCCDDEE19","7.7.2020 12.53.57 +03:00","2020-07-07T12:53:57+03:00"
"3268","11","c942","0","2340","0","9900AABBCCDDEE19","7.7.2020 12.53.57 +03:00","2020-07-07T12:53:57+03:00"
"3268","11","0c6d","0","3212","0","9900AABBCCDDEE19","7.7.2020 12.53.57 +03:00","2020-07-07T12:53:57+03:00"
"3268","11","c584","0","2476","0","9900AABBCCDDEE19","7.7.2020 12.53.57 +03:00","2020-07-07T12:53:57+03:00"
"3268","11","99aa","0","2316","0","9900AABBCCDDEE19","7.7.2020 12.53.57 +03:00","2020-07-07T12:53:57+03:00"
"3276","12","72f5","0","0","-68","9900AABBCCDDEE19","7.7.2020 12.52.48 +03:00","2020-07-07T12:52:48+03:00"
"3276","12","490f","0","0","-69","9900AABBCCDDEE19","7.7.2020 12.52.48 +03:00","2020-07-07T12:52:48+03:00"
"3276","12","c942","0","0","-79","9900AABBCCDDEE19","7.7.2020 12.52.48 +03:00","2020-07-07T12:52:48+03:00"
"3276","12","c584","0","0","-79","9900AABBCCDDEE19","7.7.2020 12.52.48 +03:00","2020-07-07T12:52:48+03:00"
"3276","12","f43d","19","0","-69","9900AABBCCDDEE19","7.7.2020 12.52.48 +03:00","2020-07-07T12:52:48+03:00"
"3268","14","72f5","0","2092","0","9900AABBCCDDEE19","7.7.2020 12.51.40 +03:00","2020-07-07T12:51:40+03:00"
"3268","14","490f","0","2772","0","9900AABBCCDDEE19","7.7.2020 12.51.40 +03:00","2020-07-07T12:51:40+03:00"
"3268","14","c942","0","2348","0","9900AABBCCDDEE19","7.7.2020 12.51.40 +03:00","2020-07-07T12:51:40+03:00"
"3268","14","0c6d","0","3220","0","9900AABBCCDDEE19","7.7.2020 12.51.40 +03:00","2020-07-07T12:51:40+03:00"
"3268","14","c584","0","2476","0","9900AABBCCDDEE19","7.7.2020 12.51.40 +03:00","2020-07-07T12:51:40+03:00"
"3268","14","dbcc","252","1748","0","9900AABBCCDDEE19","7.7.2020 12.51.40 +03:00","2020-07-07T12:51:40+03:00"
"3268","14","99aa","0","2316","0","9900AABBCCDDEE19","7.7.2020 12.51.40 +03:00","2020-07-07T12:51:40+03:00"
"3268","14","f43d","0","2916","0","9900AABBCCDDEE19","7.7.2020 12.51.40 +03:00","2020-07-07T12:51:40+03:00"
"3268","10","72f5","0","0","-69","9900AABBCCDDEE19","7.7.2020 12.50.31 +03:00","2020-07-07T12:50:31+03:00"
"3268","10","490f","0","0","-68","9900AABBCCDDEE19","7.7.2020 12.50.31 +03:00","2020-07-07T12:50:31+03:00"
"3268","10","c942","0","0","-81","9900AABBCCDDEE19","7.7.2020 12.50.31 +03:00","2020-07-07T12:50:31+03:00"
"3268","10","0c6d","0","0","-83","9900AABBCCDDEE19","7.7.2020 12.50.31 +03:00","2020-07-07T12:50:31+03:00"
"3268","10","c584","0","0","-77","9900AABBCCDDEE19","7.7.2020 12.50.31 +03:00","2020-07-07T12:50:31+03:00"
"3268","10","99aa","0","0","-63","9900AABBCCDDEE19","7.7.2020 12.50.31 +03:00","2020-07-07T12:50:31+03:00"
"3268","10","f43d","0","0","-70","9900AABBCCDDEE19","7.7.2020 12.50.31 +03:00","2020-07-07T12:50:31+03:00"
"3268","15","490f","0","2764","0","9900AABBCCDDEE19","7.7.2020 12.49.22 +03:00","2020-07-07T12:49:22+03:00"
"3268","15","c942","0","2348","0","9900AABBCCDDEE19","7.7.2020 12.49.22 +03:00","2020-07-07T12:49:22+03:00"
"3268","15","0c6d","0","3212","0","9900AABBCCDDEE19","7.7.2020 12.49.22 +03:00","2020-07-07T12:49:22+03:00"
"3268","15","c584","0","2460","0","9900AABBCCDDEE19","7.7.2020 12.49.22 +03:00","2020-07-07T12:49:22+03:00"
"3268","15","99aa","0","2316","0","9900AABBCCDDEE19","7.7.2020 12.49.22 +03:00","2020-07-07T12:49:22+03:00"
"3268","12","72f5","0","0","-64","9900AABBCCDDEE19","7.7.2020 12.48.14 +03:00","2020-07-07T12:48:14+03:00"
"3268","12","490f","0","0","-66","9900AABBCCDDEE19","7.7.2020 12.48.14 +03:00","2020-07-07T12:48:14+03:00"
"3268","12","c942","0","0","-75","9900AABBCCDDEE19","7.7.2020 12.48.14 +03:00","2020-07-07T12:48:14+03:00"
"3268","12","c584","0","0","-81","9900AABBCCDDEE19","7.7.2020 12.48.14 +03:00","2020-07-07T12:48:14+03:00"
"3268","12","f43d","0","0","-70","9900AABBCCDDEE19","7.7.2020 12.48.14 +03:00","2020-07-07T12:48:14+03:00"
"3268","11","72f5","0","2092","0","9900AABBCCDDEE19","7.7.2020 12.47.04 +03:00","2020-07-07T12:47:04+03:00"
"3268","11","490f","0","2748","0","9900AABBCCDDEE19","7.7.2020 12.47.04 +03:00","2020-07-07T12:47:04+03:00"
"3268","11","99aa","0","2316","0","9900AABBCCDDEE19","7.7.2020 12.47.04 +03:00","2020-07-07T12:47:04+03:00"
"3268","11","f43d","0","2916","0","9900AABBCCDDEE19","7.7.2020 12.47.04 +03:00","2020-07-07T12:47:04+03:00"
"3268","14","72f5","0","0","-66","9900AABBCCDDEE19","7.7.2020 12.45.57 +03:00","2020-07-07T12:45:57+03:00"
"3268","14","c942","0","0","-77","9900AABBCCDDEE19","7.7.2020 12.45.57 +03:00","2020-07-07T12:45:57+03:00"
"3268","14","0c6d","0","0","-81","9900AABBCCDDEE19","7.7.2020 12.45.57 +03:00","2020-07-07T12:45:57+03:00"
"3268","14","c584","0","0","-80","9900AABBCCDDEE19","7.7.2020 12.45.57 +03:00","2020-07-07T12:45:57+03:00"
"3268","14","99aa","0","0","-62","9900AABBCCDDEE19","7.7.2020 12.45.57 +03:00","2020-07-07T12:45:57+03:00"
"3268","14","f43d","0","0","-70","9900AABBCCDDEE19","7.7.2020 12.45.57 +03:00","2020-07-07T12:45:57+03:00"
"3268","7","72f5","0","2092","0","9900AABBCCDDEE19","7.7.2020 12.44.46 +03:00","2020-07-07T12:44:46+03:00"
"3268","7","c942","18","2340","0","9900AABBCCDDEE19","7.7.2020 12.44.46 +03:00","2020-07-07T12:44:46+03:00"
"3268","7","0c6d","0","3220","0","9900AABBCCDDEE19","7.7.2020 12.44.46 +03:00","2020-07-07T12:44:46+03:00"
"3268","7","99aa","9","2316","0","9900AABBCCDDEE19","7.7.2020 12.44.46 +03:00","2020-07-07T12:44:46+03:00"
"3268","7","f43d","0","2916","0","9900AABBCCDDEE19","7.7.2020 12.44.46 +03:00","2020-07-07T12:44:46+03:00"
"3268","2","72f5","0","0","-70","9900AABBCCDDEE19","7.7.2020 12.43.38 +03:00","2020-07-07T12:43:38+03:00"
"3268","2","c942","7","0","-81","9900AABBCCDDEE19","7.7.2020 12.43.38 +03:00","2020-07-07T12:43:38+03:00"
"3268","2","c584","0","0","-73","9900AABBCCDDEE19","7.7.2020 12.43.38 +03:00","2020-07-07T12:43:38+03:00"
"3268","2","99aa","12","0","-63","9900AABBCCDDEE19","7.7.2020 12.43.38 +03:00","2020-07-07T12:43:38+03:00"
"3268","2","f43d","0","0","-70","9900AABBCCDDEE19","7.7.2020 12.43.38 +03:00","2020-07-07T12:43:38+03:00"
"3268","12","72f5","0","2076","0","9900AABBCCDDEE19","7.7.2020 12.42.29 +03:00","2020-07-07T12:42:29+03:00"
"3268","12","490f","0","2748","0","9900AABBCCDDEE19","7.7.2020 12.42.29 +03:00","2020-07-07T12:42:29+03:00"
"3268","12","0c6d","1","3220","0","9900AABBCCDDEE19","7.7.2020 12.42.29 +03:00","2020-07-07T12:42:29+03:00"
"3268","12","c584","0","2412","0","9900AABBCCDDEE19","7.7.2020 12.42.29 +03:00","2020-07-07T12:42:29+03:00"
"3268","12","99aa","0","2300","0","9900AABBCCDDEE19","7.7.2020 12.42.29 +03:00","2020-07-07T12:42:29+03:00"
"3268","12","f43d","0","2908","0","9900AABBCCDDEE19","7.7.2020 12.42.29 +03:00","2020-07-07T12:42:29+03:00"
"3268","12","72f5","0","0","-63","9900AABBCCDDEE19","7.7.2020 12.41.20 +03:00","2020-07-07T12:41:20+03:00"
"3268","12","0c6d","3","0","-89","9900AABBCCDDEE19","7.7.2020 12.41.20 +03:00","2020-07-07T12:41:20+03:00"
"3268","12","c584","0","0","-77","9900AABBCCDDEE19","7.7.2020 12.41.20 +03:00","2020-07-07T12:41:20+03:00"
"3268","12","99aa","0","0","-65","9900AABBCCDDEE19","7.7.2020 12.41.20 +03:00","2020-07-07T12:41:20+03:00"
"3268","12","f43d","0","0","-69","9900AABBCCDDEE19","7.7.2020 12.41.20 +03:00","2020-07-07T12:41:20+03:00"
"3268","15","72f5","0","2004","0","9900AABBCCDDEE19","7.7.2020 12.40.13 +03:00","2020-07-07T12:40:13+03:00"
"3268","15","490f","0","2748","0","9900AABBCCDDEE19","7.7.2020 12.40.13 +03:00","2020-07-07T12:40:13+03:00"
"3268","15","0c6d","3","3228","0","9900AABBCCDDEE19","7.7.2020 12.40.13 +03:00","2020-07-07T12:40:13+03:00"
"3268","15","c584","0","2388","0","9900AABBCCDDEE19","7.7.2020 12.40.13 +03:00","2020-07-07T12:40:13+03:00"
"3268","15","99aa","0","2292","0","9900AABBCCDDEE19","7.7.2020 12.40.13 +03:00","2020-07-07T12:40:13+03:00"
"3268","15","f43d","0","2916","0","9900AABBCCDDEE19","7.7.2020 12.40.13 +03:00","2020-07-07T12:40:13+03:00"
"3268","11","72f5","27","0","-63","9900AABBCCDDEE19","7.7.2020 12.39.02 +03:00","2020-07-07T12:39:02+03:00"
"3268","11","490f","0","0","-67","9900AABBCCDDEE19","7.7.2020 12.39.02 +03:00","2020-07-07T12:39:02+03:00"
"3268","11","c942","0","0","-75","9900AABBCCDDEE19","7.7.2020 12.39.02 +03:00","2020-07-07T12:39:02+03:00"
"3268","11","0c6d","14","0","-80","9900AABBCCDDEE19","7.7.2020 12.39.02 +03:00","2020-07-07T12:39:02+03:00"
"3268","11","c584","0","0","-86","9900AABBCCDDEE19","7.7.2020 12.39.02 +03:00","2020-07-07T12:39:02+03:00"
"3268","11","99aa","0","0","-66","9900AABBCCDDEE19","7.7.2020 12.39.02 +03:00","2020-07-07T12:39:02+03:00"
"3268","11","f43d","0","0","-69","9900AABBCCDDEE19","7.7.2020 12.39.02 +03:00","2020-07-07T12:39:02+03:00"
"3268","11","490f","0","2748","0","9900AABBCCDDEE19","7.7.2020 12.37.54 +03:00","2020-07-07T12:37:54+03:00"
"3268","11","c942","0","2324","0","9900AABBCCDDEE19","7.7.2020 12.37.54 +03:00","2020-07-07T12:37:54+03:00"
"3268","11","0c6d","0","3212","0","9900AABBCCDDEE19","7.7.2020 12.37.54 +03:00","2020-07-07T12:37:54+03:00"
"3268","11","c584","0","2340","0","9900AABBCCDDEE19","7.7.2020 12.37.54 +03:00","2020-07-07T12:37:54+03:00"
"3268","11","99aa","0","2276","0","9900AABBCCDDEE19","7.7.2020 12.37.54 +03:00","2020-07-07T12:37:54+03:00"
"3268","16","490f","0","0","-66","9900AABBCCDDEE19","7.7.2020 12.36.45 +03:00","2020-07-07T12:36:45+03:00"
"3268","16","c942","0","0","-76","9900AABBCCDDEE19","7.7.2020 12.36.45 +03:00","2020-07-07T12:36:45+03:00"
"3268","16","0c6d","0","0","-82","9900AABBCCDDEE19","7.7.2020 12.36.45 +03:00","2020-07-07T12:36:45+03:00"
"3268","16","c584","20","0","-79","9900AABBCCDDEE19","7.7.2020 12.36.45 +03:00","2020-07-07T12:36:45+03:00"
"3268","16","99aa","0","0","-63","9900AABBCCDDEE19","7.7.2020 12.36.45 +03:00","2020-07-07T12:36:45+03:00"
"3268","16","f43d","0","0","-70","9900AABBCCDDEE19","7.7.2020 12.36.45 +03:00","2020-07-07T12:36:45+03:00"
"3268","10","72f5","47","2068","0","9900AABBCCDDEE19","7.7.2020 12.35.36 +03:00","2020-07-07T12:35:36+03:00"
"3268","10","490f","0","2748","0","9900AABBCCDDEE19","7.7.2020 12.35.36 +03:00","2020-07-07T12:35:36+03:00"
"3268","10","c942","19","2316","0","9900AABBCCDDEE19","7.7.2020 12.35.36 +03:00","2020-07-07T12:35:36+03:00"
"3268","10","0c6d","0","3220","0","9900AABBCCDDEE19","7.7.2020 12.35.36 +03:00","2020-07-07T12:35:36+03:00"
"3268","10","c584","45","2276","0","9900AABBCCDDEE19","7.7.2020 12.35.36 +03:00","2020-07-07T12:35:36+03:00"
"3268","10","f43d","16","2916","0","9900AABBCCDDEE19","7.7.2020 12.35.36 +03:00","2020-07-07T12:35:36+03:00"
"3268","14","490f","0","0","-63","9900AABBCCDDEE19","7.7.2020 12.34.27 +03:00","2020-07-07T12:34:27+03:00"
"3268","14","c942","0","0","-80","9900AABBCCDDEE19","7.7.2020 12.34.27 +03:00","2020-07-07T12:34:27+03:00"
"3268","14","0c6d","0","0","-83","9900AABBCCDDEE19","7.7.2020 12.34.27 +03:00","2020-07-07T12:34:27+03:00"
"3268","14","c584","63","0","-77","9900AABBCCDDEE19","7.7.2020 12.34.27 +03:00","2020-07-07T12:34:27+03:00"
"3268","14","dbcc","254","0","-67","9900AABBCCDDEE19","7.7.2020 12.34.27 +03:00","2020-07-07T12:34:27+03:00"
"3268","14","99aa","0","0","-65","9900AABBCCDDEE19","7.7.2020 12.34.27 +03:00","2020-07-07T12:34:27+03:00"
"3268","16","72f5","3","2068","0","9900AABBCCDDEE19","7.7.2020 12.33.18 +03:00","2020-07-07T12:33:18+03:00"
"3268","16","490f","0","2724","0","9900AABBCCDDEE19","7.7.2020 12.33.18 +03:00","2020-07-07T12:33:18+03:00"
"3268","16","0c6d","47","3228","0","9900AABBCCDDEE19","7.7.2020 12.33.18 +03:00","2020-07-07T12:33:18+03:00"
"3268","16","c584","151","2188","0","9900AABBCCDDEE19","7.7.2020 12.33.18 +03:00","2020-07-07T12:33:18+03:00"
"3268","16","99aa","0","2268","0","9900AABBCCDDEE19","7.7.2020 12.33.18 +03:00","2020-07-07T12:33:18+03:00"
"3268","16","f43d","38","2908","0","9900AABBCCDDEE19","7.7.2020 12.33.18 +03:00","2020-07-07T12:33:18+03:00"
"3268","12","72f5","68","0","-62","9900AABBCCDDEE19","7.7.2020 12.32.09 +03:00","2020-07-07T12:32:09+03:00"
"3268","12","490f","45","0","-67","9900AABBCCDDEE19","7.7.2020 12.32.09 +03:00","2020-07-07T12:32:09+03:00"
"3268","12","c942","89","0","-74","9900AABBCCDDEE19","7.7.2020 12.32.09 +03:00","2020-07-07T12:32:09+03:00"
"3268","12","99aa","74","0","-67","9900AABBCCDDEE19","7.7.2020 12.32.09 +03:00","2020-07-07T12:32:09+03:00"
"3268","12","f43d","0","0","-68","9900AABBCCDDEE19","7.7.2020 12.32.09 +03:00","2020-07-07T12:32:09+03:00"
